infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,irregular,conjugacion
ubicar,ar,bi,NULL,bi,c,2,0,0,1,0,ques,1,ubiques
ubicar,ar,bi,NULL,bi,c,3,0,0,1,0,que,1,ubique
ubicar,ar,bi,NULL,bi,c,1,1,0,1,0,quemos,1,ubiquemos
ubicar,ar,bi,NULL,bi,c,2,1,0,1,0,quéis,1,ubiquéis
ubicar,ar,bi,NULL,bi,c,3,1,0,1,0,quen,1,ubiquen
ubicar,ar,bi,NULL,bi,c,3,0,0,2,0,que,1,ubique
ubicar,ar,bi,NULL,bi,c,1,1,0,2,0,quemos,1,ubiquemos
ubicar,ar,bi,NULL,bi,c,3,1,0,2,0,quen,1,ubiquen
tocar,ar,to,NULL,to,c,1,0,2,0,0,qué,1,toqué
tocar,ar,to,NULL,to,c,1,0,0,1,0,que,1,toque
tocar,ar,to,NULL,to,c,2,0,0,1,0,ques,1,toques
tocar,ar,to,NULL,to,c,3,0,0,1,0,que,1,toque
tocar,ar,to,NULL,to,c,1,1,0,1,0,quemos,1,toquemos
tocar,ar,to,NULL,to,c,2,1,0,1,0,quéis,1,toquéis
tocar,ar,to,NULL,to,c,3,1,0,1,0,quen,1,toquen
tocar,ar,to,NULL,to,c,3,0,0,2,0,que,1,toque
tocar,ar,to,NULL,to,c,1,1,0,2,0,quemos,1,toquemos
tocar,ar,to,NULL,to,c,3,1,0,2,0,quen,1,toquen
jugar,ar,ju,NULL,ju,g,1,0,0,0,jue,o,1,juego
jugar,ar,ju,NULL,ju,g,2,0,0,0,jue,as,1,juegas
jugar,ar,ju,NULL,ju,g,3,0,0,0,jue,a,1,juega
jugar,ar,ju,NULL,ju,g,3,1,0,0,jue,an,1,juegan
jugar,ar,ju,NULL,ju,g,1,0,2,0,0,ué,1,jugué
jugar,ar,ju,NULL,ju,g,1,0,0,1,jue,ue,1,juegue
jugar,ar,ju,NULL,ju,g,2,0,0,1,jue,ues,1,juegues
jugar,ar,ju,NULL,ju,g,3,0,0,1,jue,ue,1,juegue
jugar,ar,ju,NULL,ju,g,1,1,0,1,0,uemos,1,juguemos
jugar,ar,ju,NULL,ju,g,2,1,0,1,0,uéis,1,juguéis
jugar,ar,ju,NULL,ju,g,3,1,0,1,jue,uen,1,jueguen
jugar,ar,ju,NULL,ju,g,2,0,0,2,jue,a,1,juega
jugar,ar,ju,NULL,ju,g,3,0,0,2,jue,ue,1,juegue
jugar,ar,ju,NULL,ju,g,1,1,0,2,0,uemos,1,juguemos
jugar,ar,ju,NULL,ju,g,3,1,0,2,jue,uen,1,jueguen
complacer,er,pla,p,la,c,1,0,0,0,plaz,o,1,complazco
complacer,er,pla,p,la,c,3,0,2,0,0,ió,1,complació
complacer,er,pla,p,la,c,3,1,2,0,0,ieron,1,complacieron
complacer,er,pla,p,la,c,1,0,0,1,plaz,a,1,complazca
complacer,er,pla,p,la,c,2,0,0,1,plaz,as,1,complazcas
complacer,er,pla,p,la,c,3,0,0,1,plaz,a,1,complazca
complacer,er,pla,p,la,c,1,1,0,1,plaz,amos,1,complazcamos
complacer,er,pla,p,la,c,2,1,0,1,plaz,áis,1,complazcáis
complacer,er,pla,p,la,c,3,1,0,1,plaz,an,1,complazcan
complacer,er,pla,p,la,c,3,0,1,1,0,iera,1,complaciera
complacer,er,pla,p,la,c,3,1,1,1,0,ieran,1,complacieran
complacer,er,pla,p,la,c,3,0,3,1,0,iere,1,complaciere
complacer,er,pla,p,la,c,3,1,3,1,0,ieren,1,complacieren
complacer,er,pla,p,la,c,3,0,0,2,plaz,a,1,complazca
complacer,er,pla,p,la,c,1,1,0,2,plaz,amos,1,complazcamos
complacer,er,pla,p,la,c,3,1,0,2,plaz,an,1,complazcan
practicar,ar,ti,NULL,ti,c,1,0,2,0,0,qué,1,practiqué
practicar,ar,ti,NULL,ti,c,1,0,0,1,0,que,1,practique
practicar,ar,ti,NULL,ti,c,2,0,0,1,0,ques,1,practiques
practicar,ar,ti,NULL,ti,c,3,0,0,1,0,que,1,practique
practicar,ar,ti,NULL,ti,c,1,1,0,1,0,quemos,1,practiquemos
practicar,ar,ti,NULL,ti,c,2,1,0,1,0,quéis,1,practiquéis
practicar,ar,ti,NULL,ti,c,3,1,0,1,0,quen,1,practiquen
practicar,ar,ti,NULL,ti,c,3,0,0,2,0,que,1,practique
practicar,ar,ti,NULL,ti,c,1,1,0,2,0,quemos,1,practiquemos
practicar,ar,ti,NULL,ti,c,3,1,0,2,0,quen,1,practiquen
rezar,ar,re,NULL,re,z,1,0,2,0,0,cé,1,recé
rezar,ar,re,NULL,re,z,1,0,0,1,0,ce,1,rece
rezar,ar,re,NULL,re,z,2,0,0,1,0,ces,1,reces
rezar,ar,re,NULL,re,z,3,0,0,1,0,ce,1,rece
rezar,ar,re,NULL,re,z,1,1,0,1,0,cemos,1,recemos
rezar,ar,re,NULL,re,z,2,1,0,1,0,céis,1,recéis
rezar,ar,re,NULL,re,z,3,1,0,1,0,cen,1,recen
rezar,ar,re,NULL,re,z,3,0,0,2,0,ce,1,rece
rezar,ar,re,NULL,re,z,1,1,0,2,0,cemos,1,recemos
rezar,ar,re,NULL,re,z,3,1,0,2,0,cen,1,recen
preferir,ir,fe,NULL,fe,r,1,0,0,0,fie,o,1,prefiero
preferir,ir,fe,NULL,fe,r,2,0,0,0,fie,es,1,prefieres
preferir,ir,fe,NULL,fe,r,3,0,0,0,fie,e,1,prefiere
preferir,ir,fe,NULL,fe,r,3,1,0,0,fie,en,1,prefieren
preferir,ir,fe,NULL,fe,r,3,0,2,0,fi,ió,1,prefirió
preferir,ir,fe,NULL,fe,r,3,1,2,0,fi,ieron,1,prefirieron
preferir,ir,fe,NULL,fe,r,1,0,0,1,fie,a,1,prefiera
preferir,ir,fe,NULL,fe,r,2,0,0,1,fie,as,1,prefieras
preferir,ir,fe,NULL,fe,r,3,0,0,1,fie,a,1,prefiera
preferir,ir,fe,NULL,fe,r,1,1,0,1,fi,amos,1,prefiramos
preferir,ir,fe,NULL,fe,r,2,1,0,1,fi,áis,1,prefiráis
preferir,ir,fe,NULL,fe,r,3,1,0,1,fie,an,1,prefieran
preferir,ir,fe,NULL,fe,r,1,0,1,1,fi,iera,1,prefiriera
preferir,ir,fe,NULL,fe,r,2,0,1,1,fi,ieras,1,prefirieras
preferir,ir,fe,NULL,fe,r,3,0,1,1,fi,iera,1,prefiriera
preferir,ir,fe,NULL,fe,r,1,1,1,1,fi,iéramos,1,prefiriéramos
preferir,ir,fe,NULL,fe,r,2,1,1,1,fi,ierais,1,prefirierais
preferir,ir,fe,NULL,fe,r,3,1,1,1,fi,ieran,1,prefirieran
preferir,ir,fe,NULL,fe,r,1,0,3,1,fi,iere,1,prefiriere
preferir,ir,fe,NULL,fe,r,2,0,3,1,fi,ieres,1,prefirieres
preferir,ir,fe,NULL,fe,r,3,0,3,1,fi,iere,1,prefiriere
preferir,ir,fe,NULL,fe,r,1,1,3,1,fi,iéremos,1,prefiriéremos
preferir,ir,fe,NULL,fe,r,2,1,3,1,fi,iereis,1,prefiriereis
preferir,ir,fe,NULL,fe,r,3,1,3,1,fi,ieren,1,prefirieren
preferir,ir,fe,NULL,fe,r,2,0,0,2,fie,e,1,prefiere
preferir,ir,fe,NULL,fe,r,3,0,0,2,fie,a,1,prefiera
preferir,ir,fe,NULL,fe,r,1,1,0,2,fi,amos,1,prefiramos
preferir,ir,fe,NULL,fe,r,3,1,0,2,fie,an,1,prefieran
apretar,ar,pre,p,re,t,1,0,0,0,prie,o,1,aprieto
apretar,ar,pre,p,re,t,2,0,0,0,prie,as,1,aprietas
apretar,ar,pre,p,re,t,3,0,0,0,prie,a,1,aprieta
apretar,ar,pre,p,re,t,3,1,0,0,prie,an,1,aprietan
apretar,ar,pre,p,re,t,1,0,0,1,prie,e,1,apriete
apretar,ar,pre,p,re,t,2,0,0,1,prie,es,1,aprietes
apretar,ar,pre,p,re,t,3,0,0,1,prie,e,1,apriete
apretar,ar,pre,p,re,t,3,1,0,1,prie,en,1,aprieten
apretar,ar,pre,p,re,t,2,0,0,2,prie,a,1,aprieta
apretar,ar,pre,p,re,t,3,0,0,2,prie,e,1,apriete
apretar,ar,pre,p,re,t,3,1,0,2,prie,en,1,aprieten
fingir,ir,fin,f,in,g,1,0,0,0,0,jo,1,finjo
fingir,ir,fin,f,in,g,1,0,0,1,0,ja,1,finja
fingir,ir,fin,f,in,g,2,0,0,1,0,jas,1,finjas
fingir,ir,fin,f,in,g,3,0,0,1,0,ja,1,finja
fingir,ir,fin,f,in,g,1,1,0,1,0,jamos,1,finjamos
fingir,ir,fin,f,in,g,2,1,0,1,0,jáis,1,finjáis
fingir,ir,fin,f,in,g,3,1,0,1,0,jan,1,finjan
fingir,ir,fin,f,in,g,3,0,0,2,0,ja,1,finja
fingir,ir,fin,f,in,g,1,1,0,2,0,jamos,1,finjamos
fingir,ir,fin,f,in,g,3,1,0,2,0,jan,1,finjan
impedir,ir,pe,NULL,pe,d,1,0,0,0,pi,o,1,impido
impedir,ir,pe,NULL,pe,d,2,0,0,0,pi,es,1,impides
impedir,ir,pe,NULL,pe,d,3,0,0,0,pi,e,1,impide
impedir,ir,pe,NULL,pe,d,3,1,0,0,pi,en,1,impiden
impedir,ir,pe,NULL,pe,d,3,0,2,0,pi,ió,1,impidió
impedir,ir,pe,NULL,pe,d,3,1,2,0,pi,ieron,1,impidieron
impedir,ir,pe,NULL,pe,d,1,0,0,1,pi,a,1,impida
impedir,ir,pe,NULL,pe,d,2,0,0,1,pi,as,1,impidas
impedir,ir,pe,NULL,pe,d,3,0,0,1,pi,a,1,impida
impedir,ir,pe,NULL,pe,d,1,1,0,1,pi,amos,1,impidamos
impedir,ir,pe,NULL,pe,d,2,1,0,1,pi,áis,1,impidáis
impedir,ir,pe,NULL,pe,d,3,1,0,1,pi,an,1,impidan
impedir,ir,pe,NULL,pe,d,1,0,1,1,pi,iera,1,impidiera
impedir,ir,pe,NULL,pe,d,2,0,1,1,pi,ieras,1,impidieras
impedir,ir,pe,NULL,pe,d,3,0,1,1,pi,iera,1,impidiera
impedir,ir,pe,NULL,pe,d,1,1,1,1,pi,iéramos,1,impidiéramos
impedir,ir,pe,NULL,pe,d,2,1,1,1,pi,ierais,1,impidierais
impedir,ir,pe,NULL,pe,d,3,1,1,1,pi,ieran,1,impidieran
impedir,ir,pe,NULL,pe,d,1,0,3,1,pi,iere,1,impidiere
impedir,ir,pe,NULL,pe,d,2,0,3,1,pi,ieres,1,impidieres
impedir,ir,pe,NULL,pe,d,3,0,3,1,pi,iere,1,impidiere
impedir,ir,pe,NULL,pe,d,1,1,3,1,pi,iéremos,1,impidiéremos
impedir,ir,pe,NULL,pe,d,2,1,3,1,pi,iereis,1,impidiereis
impedir,ir,pe,NULL,pe,d,3,1,3,1,pi,ieren,1,impidieren
impedir,ir,pe,NULL,pe,d,2,0,0,2,pi,e,1,impide
impedir,ir,pe,NULL,pe,d,3,0,0,2,pi,a,1,impida
impedir,ir,pe,NULL,pe,d,1,1,0,2,pi,amos,1,impidamos
impedir,ir,pe,NULL,pe,d,3,1,0,2,pi,an,1,impidan
producir,ir,du,NULL,du,c,1,0,0,0,duz,o,1,produzco
producir,ir,du,NULL,du,c,1,0,2,0,0,je,1,produje
producir,ir,du,NULL,du,c,2,0,2,0,0,jiste,1,produjiste
producir,ir,du,NULL,du,c,3,0,2,0,0,jo,1,produjo
producir,ir,du,NULL,du,c,1,1,2,0,0,jimos,1,produjimos
producir,ir,du,NULL,du,c,2,1,2,0,0,jisteis,1,produjisteis
producir,ir,du,NULL,du,c,3,1,2,0,0,jeron,1,produjeron
producir,ir,du,NULL,du,c,1,0,0,1,duz,a,1,produzca
producir,ir,du,NULL,du,c,2,0,0,1,duz,as,1,produzcas
producir,ir,du,NULL,du,c,3,0,0,1,duz,a,1,produzca
producir,ir,du,NULL,du,c,1,1,0,1,duz,amos,1,produzcamos
producir,ir,du,NULL,du,c,2,1,0,1,duz,áis,1,produzcáis
producir,ir,du,NULL,du,c,3,1,0,1,duz,an,1,produzcan
producir,ir,du,NULL,du,c,1,0,1,1,0,jera,1,produjera
producir,ir,du,NULL,du,c,2,0,1,1,0,jeras,1,produjeras
producir,ir,du,NULL,du,c,3,0,1,1,0,jera,1,produjera
producir,ir,du,NULL,du,c,1,1,1,1,0,jéramos,1,produjéramos
producir,ir,du,NULL,du,c,2,1,1,1,0,jerais,1,produjerais
producir,ir,du,NULL,du,c,3,1,1,1,0,jeran,1,produjeran
producir,ir,du,NULL,du,c,1,0,3,1,0,jere,1,produjere
producir,ir,du,NULL,du,c,2,0,3,1,0,jeres,1,produjeres
producir,ir,du,NULL,du,c,3,0,3,1,0,jere,1,produjere
producir,ir,du,NULL,du,c,1,1,3,1,0,jéremos,1,produjéremos
producir,ir,du,NULL,du,c,2,1,3,1,0,jereis,1,produjereis
producir,ir,du,NULL,du,c,3,1,3,1,0,jeren,1,produjeren
producir,ir,du,NULL,du,c,3,0,0,2,duz,a,1,produzca
producir,ir,du,NULL,du,c,1,1,0,2,duz,amos,1,produzcamos
producir,ir,du,NULL,du,c,3,1,0,2,duz,an,1,produzcan
proteger,er,te,NULL,te,g,1,0,0,0,0,jo,1,protejo
proteger,er,te,NULL,te,g,1,0,0,1,0,ja,1,proteja
proteger,er,te,NULL,te,g,2,0,0,1,0,jas,1,protejas
proteger,er,te,NULL,te,g,3,0,0,1,0,ja,1,proteja
proteger,er,te,NULL,te,g,1,1,0,1,0,jamos,1,protejamos
proteger,er,te,NULL,te,g,2,1,0,1,0,jáis,1,protejáis
proteger,er,te,NULL,te,g,3,1,0,1,0,jan,1,protejan
proteger,er,te,NULL,te,g,3,0,0,2,0,ja,1,proteja
proteger,er,te,NULL,te,g,1,1,0,2,0,jamos,1,protejamos
proteger,er,te,NULL,te,g,3,1,0,2,0,jan,1,protejan
castigar,ar,ti,NULL,ti,g,1,0,2,0,0,ué,1,castigué
castigar,ar,ti,NULL,ti,g,1,0,0,1,0,ue,1,castigue
castigar,ar,ti,NULL,ti,g,2,0,0,1,0,ues,1,castigues
castigar,ar,ti,NULL,ti,g,3,0,0,1,0,ue,1,castigue
castigar,ar,ti,NULL,ti,g,1,1,0,1,0,uemos,1,castiguemos
castigar,ar,ti,NULL,ti,g,2,1,0,1,0,uéis,1,castiguéis
castigar,ar,ti,NULL,ti,g,3,1,0,1,0,uen,1,castiguen
castigar,ar,ti,NULL,ti,g,3,0,0,2,0,ue,1,castigue
castigar,ar,ti,NULL,ti,g,1,1,0,2,0,uemos,1,castiguemos
castigar,ar,ti,NULL,ti,g,3,1,0,2,0,uen,1,castiguen
llover,er,llo,l,lo,v,3,0,0,0,llue,e,1,llueve
llover,er,llo,l,lo,v,3,0,0,1,llue,a,1,llueva
alcanzar,ar,can,c,an,z,1,0,2,0,0,cé,1,alcancé
alcanzar,ar,can,c,an,z,1,0,0,1,0,ce,1,alcance
alcanzar,ar,can,c,an,z,2,0,0,1,0,ces,1,alcances
alcanzar,ar,can,c,an,z,3,0,0,1,0,ce,1,alcance
alcanzar,ar,can,c,an,z,1,1,0,1,0,cemos,1,alcancemos
alcanzar,ar,can,c,an,z,2,1,0,1,0,céis,1,alcancéis
alcanzar,ar,can,c,an,z,3,1,0,1,0,cen,1,alcancen
alcanzar,ar,can,c,an,z,3,0,0,2,0,ce,1,alcance
alcanzar,ar,can,c,an,z,1,1,0,2,0,cemos,1,alcancemos
alcanzar,ar,can,c,an,z,3,1,0,2,0,cen,1,alcancen
dar,ar,NULL,NULL,NULL,d,1,0,0,0,0,oy,1,doy
dar,ar,NULL,NULL,NULL,d,2,1,0,0,0,ais,1,dais
dar,ar,NULL,NULL,NULL,d,1,0,2,0,0,i,1,di
dar,ar,NULL,NULL,NULL,d,2,0,2,0,0,iste,1,diste
dar,ar,NULL,NULL,NULL,d,3,0,2,0,0,io,1,dio
dar,ar,NULL,NULL,NULL,d,1,1,2,0,0,imos,1,dimos
dar,ar,NULL,NULL,NULL,d,2,1,2,0,0,isteis,1,disteis
dar,ar,NULL,NULL,NULL,d,3,1,2,0,0,ieron,1,dieron
dar,ar,NULL,NULL,NULL,d,1,0,0,1,0,é,1,dé
dar,ar,NULL,NULL,NULL,d,3,0,0,1,0,é,1,dé
dar,ar,NULL,NULL,NULL,d,2,1,0,1,0,eis,1,deis
dar,ar,NULL,NULL,NULL,d,1,0,1,1,0,iera,1,diera
dar,ar,NULL,NULL,NULL,d,2,0,1,1,0,ieras,1,dieras
dar,ar,NULL,NULL,NULL,d,3,0,1,1,0,iera,1,diera
dar,ar,NULL,NULL,NULL,d,1,1,1,1,0,iéramos,1,diéramos
dar,ar,NULL,NULL,NULL,d,2,1,1,1,0,ierais,1,dierais
dar,ar,NULL,NULL,NULL,d,3,1,1,1,0,ieran,1,dieran
dar,ar,NULL,NULL,NULL,d,1,0,3,1,0,iere,1,diere
dar,ar,NULL,NULL,NULL,d,2,0,3,1,0,ieres,1,dieres
dar,ar,NULL,NULL,NULL,d,3,0,3,1,0,iere,1,diere
dar,ar,NULL,NULL,NULL,d,1,1,3,1,0,iéremos,1,diéremos
dar,ar,NULL,NULL,NULL,d,2,1,3,1,0,iereis,1,diereis
dar,ar,NULL,NULL,NULL,d,3,1,3,1,0,ieren,1,dieren
dar,ar,NULL,NULL,NULL,d,3,0,0,2,0,é,1,dé
reconocer,er,no,NULL,no,c,1,0,0,0,noz,o,1,reconozco
reconocer,er,no,NULL,no,c,1,0,0,1,noz,a,1,reconozca
reconocer,er,no,NULL,no,c,2,0,0,1,noz,as,1,reconozcas
reconocer,er,no,NULL,no,c,3,0,0,1,noz,a,1,reconozca
reconocer,er,no,NULL,no,c,1,1,0,1,noz,amos,1,reconozcamos
reconocer,er,no,NULL,no,c,2,1,0,1,noz,áis,1,reconozcáis
reconocer,er,no,NULL,no,c,3,1,0,1,noz,an,1,reconozcan
reconocer,er,no,NULL,no,c,3,0,0,2,noz,a,1,reconozca
reconocer,er,no,NULL,no,c,1,1,0,2,noz,amos,1,reconozcamos
reconocer,er,no,NULL,no,c,3,1,0,2,noz,an,1,reconozcan
reducir,ir,du,NULL,du,c,1,0,0,0,duz,o,1,reduzco
reducir,ir,du,NULL,du,c,1,0,2,0,0,je,1,reduje
reducir,ir,du,NULL,du,c,2,0,2,0,0,jiste,1,redujiste
reducir,ir,du,NULL,du,c,3,0,2,0,0,jo,1,redujo
reducir,ir,du,NULL,du,c,1,1,2,0,0,jimos,1,redujimos
reducir,ir,du,NULL,du,c,2,1,2,0,0,jisteis,1,redujisteis
reducir,ir,du,NULL,du,c,3,1,2,0,0,jeron,1,redujeron
reducir,ir,du,NULL,du,c,1,0,0,1,duz,a,1,reduzca
reducir,ir,du,NULL,du,c,2,0,0,1,duz,as,1,reduzcas
reducir,ir,du,NULL,du,c,3,0,0,1,duz,a,1,reduzca
reducir,ir,du,NULL,du,c,1,1,0,1,duz,amos,1,reduzcamos
reducir,ir,du,NULL,du,c,2,1,0,1,duz,áis,1,reduzcáis
reducir,ir,du,NULL,du,c,3,1,0,1,duz,an,1,reduzcan
reducir,ir,du,NULL,du,c,1,0,1,1,0,jera,1,redujera
reducir,ir,du,NULL,du,c,2,0,1,1,0,jeras,1,redujeras
reducir,ir,du,NULL,du,c,3,0,1,1,0,jera,1,redujera
reducir,ir,du,NULL,du,c,1,1,1,1,0,jéramos,1,redujéramos
reducir,ir,du,NULL,du,c,2,1,1,1,0,jerais,1,redujerais
reducir,ir,du,NULL,du,c,3,1,1,1,0,jeran,1,redujeran
reducir,ir,du,NULL,du,c,1,0,3,1,0,jere,1,redujere
reducir,ir,du,NULL,du,c,2,0,3,1,0,jeres,1,redujeres
reducir,ir,du,NULL,du,c,3,0,3,1,0,jere,1,redujere
reducir,ir,du,NULL,du,c,1,1,3,1,0,jéremos,1,redujéremos
reducir,ir,du,NULL,du,c,2,1,3,1,0,jereis,1,redujereis
reducir,ir,du,NULL,du,c,3,1,3,1,0,jeren,1,redujeren
reducir,ir,du,NULL,du,c,3,0,0,2,duz,a,1,reduzca
reducir,ir,du,NULL,du,c,1,1,0,2,duz,amos,1,reduzcamos
reducir,ir,du,NULL,du,c,3,1,0,2,duz,an,1,reduzcan
rechazar,ar,cha,c,ha,z,1,0,2,0,0,cé,1,rechacé
rechazar,ar,cha,c,ha,z,1,0,0,1,0,ce,1,rechace
rechazar,ar,cha,c,ha,z,2,0,0,1,0,ces,1,rechaces
rechazar,ar,cha,c,ha,z,3,0,0,1,0,ce,1,rechace
rechazar,ar,cha,c,ha,z,1,1,0,1,0,cemos,1,rechacemos
rechazar,ar,cha,c,ha,z,2,1,0,1,0,céis,1,rechacéis
rechazar,ar,cha,c,ha,z,3,1,0,1,0,cen,1,rechacen
rechazar,ar,cha,c,ha,z,3,0,0,2,0,ce,1,rechace
rechazar,ar,cha,c,ha,z,1,1,0,2,0,cemos,1,rechacemos
rechazar,ar,cha,c,ha,z,3,1,0,2,0,cen,1,rechacen
soltar,ar,sol,s,ol,t,1,0,0,0,suel,o,1,suelto
soltar,ar,sol,s,ol,t,2,0,0,0,suel,as,1,sueltas
soltar,ar,sol,s,ol,t,3,0,0,0,suel,a,1,suelta
soltar,ar,sol,s,ol,t,3,1,0,0,suel,an,1,sueltan
soltar,ar,sol,s,ol,t,1,0,0,1,suel,e,1,suelte
soltar,ar,sol,s,ol,t,2,0,0,1,suel,es,1,sueltes
soltar,ar,sol,s,ol,t,3,0,0,1,suel,e,1,suelte
soltar,ar,sol,s,ol,t,3,1,0,1,suel,en,1,suelten
soltar,ar,sol,s,ol,t,2,0,0,2,suel,a,1,suelta
soltar,ar,sol,s,ol,t,3,0,0,2,suel,e,1,suelte
soltar,ar,sol,s,ol,t,3,1,0,2,suel,en,1,suelten
confiar,ar,con,c,on,fi,1,0,0,0,0,fío,1,confío
confiar,ar,con,c,on,fi,2,0,0,0,0,fías,1,confías
confiar,ar,con,c,on,fi,3,0,0,0,0,fía,1,confía
confiar,ar,con,c,on,fi,3,1,0,0,0,fían,1,confían
confiar,ar,con,c,on,fi,1,0,0,1,0,fíe,1,confíe
confiar,ar,con,c,on,fi,2,0,0,1,0,fíes,1,confíes
confiar,ar,con,c,on,fi,3,0,0,1,0,fíe,1,confíe
confiar,ar,con,c,on,fi,3,1,0,1,0,fíen,1,confíen
confiar,ar,con,c,on,fi,2,0,0,2,0,fía,1,confía
confiar,ar,con,c,on,fi,3,0,0,2,0,fíe,1,confíe
confiar,ar,con,c,on,fi,3,1,0,2,0,fíen,1,confíen
permanecer,er,ne,NULL,ne,c,1,0,0,0,nez,o,1,permanezco
permanecer,er,ne,NULL,ne,c,1,0,0,1,nez,a,1,permanezca
permanecer,er,ne,NULL,ne,c,2,0,0,1,nez,as,1,permanezcas
permanecer,er,ne,NULL,ne,c,3,0,0,1,nez,a,1,permanezca
permanecer,er,ne,NULL,ne,c,1,1,0,1,nez,amos,1,permanezcamos
permanecer,er,ne,NULL,ne,c,2,1,0,1,nez,áis,1,permanezcáis
permanecer,er,ne,NULL,ne,c,3,1,0,1,nez,an,1,permanezcan
permanecer,er,ne,NULL,ne,c,3,0,0,2,nez,a,1,permanezca
permanecer,er,ne,NULL,ne,c,1,1,0,2,nez,amos,1,permanezcamos
permanecer,er,ne,NULL,ne,c,3,1,0,2,nez,an,1,permanezcan
recordar,ar,cor,c,or,d,1,0,0,0,cuer,o,1,recuerdo
recordar,ar,cor,c,or,d,2,0,0,0,cuer,as,1,recuerdas
recordar,ar,cor,c,or,d,3,0,0,0,cuer,a,1,recuerda
recordar,ar,cor,c,or,d,3,1,0,0,cuer,an,1,recuerdan
recordar,ar,cor,c,or,d,1,0,0,1,cuer,e,1,recuerde
recordar,ar,cor,c,or,d,2,0,0,1,cuer,es,1,recuerdes
recordar,ar,cor,c,or,d,3,0,0,1,cuer,e,1,recuerde
recordar,ar,cor,c,or,d,3,1,0,1,cuer,en,1,recuerden
recordar,ar,cor,c,or,d,2,0,0,2,cuer,a,1,recuerda
recordar,ar,cor,c,or,d,3,0,0,2,cuer,e,1,recuerde
recordar,ar,cor,c,or,d,3,1,0,2,cuer,en,1,recuerden
acordar,ar,cor,c,or,d,1,0,0,0,cuer,o,1,acuerdo
acordar,ar,cor,c,or,d,2,0,0,0,cuer,as,1,acuerdas
acordar,ar,cor,c,or,d,3,0,0,0,cuer,a,1,acuerda
acordar,ar,cor,c,or,d,3,1,0,0,cuer,an,1,acuerdan
acordar,ar,cor,c,or,d,1,0,0,1,cuer,e,1,acuerde
acordar,ar,cor,c,or,d,2,0,0,1,cuer,es,1,acuerdes
acordar,ar,cor,c,or,d,3,0,0,1,cuer,e,1,acuerde
acordar,ar,cor,c,or,d,3,1,0,1,cuer,en,1,acuerden
acordar,ar,cor,c,or,d,2,0,0,2,cuer,a,1,acuerda
acordar,ar,cor,c,or,d,3,0,0,2,cuer,e,1,acuerde
acordar,ar,cor,c,or,d,3,1,0,2,cuer,en,1,acuerden
repetir,ir,pe,NULL,pe,t,1,0,0,0,pi,o,1,repito
repetir,ir,pe,NULL,pe,t,2,0,0,0,pi,es,1,repites
repetir,ir,pe,NULL,pe,t,3,0,0,0,pi,e,1,repite
repetir,ir,pe,NULL,pe,t,3,1,0,0,pi,en,1,repiten
repetir,ir,pe,NULL,pe,t,3,0,2,0,pi,ió,1,repitió
repetir,ir,pe,NULL,pe,t,3,1,2,0,pi,ieron,1,repitieron
repetir,ir,pe,NULL,pe,t,1,0,0,1,pi,a,1,repita
repetir,ir,pe,NULL,pe,t,2,0,0,1,pi,as,1,repitas
repetir,ir,pe,NULL,pe,t,3,0,0,1,pi,a,1,repita
repetir,ir,pe,NULL,pe,t,1,1,0,1,pi,amos,1,repitamos
repetir,ir,pe,NULL,pe,t,2,1,0,1,pi,áis,1,repitáis
repetir,ir,pe,NULL,pe,t,3,1,0,1,pi,an,1,repitan
repetir,ir,pe,NULL,pe,t,1,0,1,1,pi,iera,1,repitiera
repetir,ir,pe,NULL,pe,t,2,0,1,1,pi,ieras,1,repitieras
repetir,ir,pe,NULL,pe,t,3,0,1,1,pi,iera,1,repitiera
repetir,ir,pe,NULL,pe,t,1,1,1,1,pi,iéramos,1,repitiéramos
repetir,ir,pe,NULL,pe,t,2,1,1,1,pi,ierais,1,repitierais
repetir,ir,pe,NULL,pe,t,3,1,1,1,pi,ieran,1,repitieran
repetir,ir,pe,NULL,pe,t,1,0,3,1,pi,iere,1,repitiere
repetir,ir,pe,NULL,pe,t,2,0,3,1,pi,ieres,1,repitieres
repetir,ir,pe,NULL,pe,t,3,0,3,1,pi,iere,1,repitiere
repetir,ir,pe,NULL,pe,t,1,1,3,1,pi,iéremos,1,repitiéremos
repetir,ir,pe,NULL,pe,t,2,1,3,1,pi,iereis,1,repitiereis
repetir,ir,pe,NULL,pe,t,3,1,3,1,pi,ieren,1,repitieren
repetir,ir,pe,NULL,pe,t,2,0,0,2,pi,e,1,repite
repetir,ir,pe,NULL,pe,t,3,0,0,2,pi,a,1,repita
repetir,ir,pe,NULL,pe,t,1,1,0,2,pi,amos,1,repitamos
repetir,ir,pe,NULL,pe,t,3,1,0,2,pi,an,1,repitan
reemplazar,ar,pla,p,la,z,1,0,2,0,0,cé,1,reemplacé
reemplazar,ar,pla,p,la,z,1,0,0,1,0,ce,1,reemplace
reemplazar,ar,pla,p,la,z,2,0,0,1,0,ces,1,reemplaces
reemplazar,ar,pla,p,la,z,3,0,0,1,0,ce,1,reemplace
reemplazar,ar,pla,p,la,z,1,1,0,1,0,cemos,1,reemplacemos
reemplazar,ar,pla,p,la,z,2,1,0,1,0,céis,1,reemplacéis
reemplazar,ar,pla,p,la,z,3,1,0,1,0,cen,1,reemplacen
