infinitivo,ending,pensyl,prepensyl,pospensyl,stem,null,null,tense,mood,class_pensyl,class_suff,1,1,conjugacion
destruir,ir,des,d,es,tru,null,null,3,0,0,iré,1,1,destruiré
destruir,ir,des,d,es,tru,null,null,3,0,0,irás,1,1,destruirás
destruir,ir,des,d,es,tru,null,null,3,0,0,irá,1,1,destruirá
destruir,ir,des,d,es,tru,null,null,3,0,0,iremos,1,1,destruiremos
destruir,ir,des,d,es,tru,null,null,3,0,0,iréis,1,1,destruiréis
destruir,ir,des,d,es,tru,null,null,3,0,0,irán,1,1,destruirán
destruir,ir,des,d,es,tru,null,null,4,0,0,iría,1,1,destruiría
destruir,ir,des,d,es,tru,null,null,4,0,0,irías,1,1,destruirías
destruir,ir,des,d,es,tru,null,null,4,0,0,iría,1,1,destruiría
destruir,ir,des,d,es,tru,null,null,4,0,0,iríamos,1,1,destruiríamos
destruir,ir,des,d,es,tru,null,null,4,0,0,iríais,1,1,destruiríais
destruir,ir,des,d,es,tru,null,null,4,0,0,irían,1,1,destruirían
destruir,ir,des,d,es,tru,null,null,0,1,0,ya,1,1,destruya
destruir,ir,des,d,es,tru,null,null,0,1,0,yas,1,1,destruyas
destruir,ir,des,d,es,tru,null,null,0,1,0,ya,1,1,destruya
destruir,ir,des,d,es,tru,null,null,0,1,0,yamos,1,1,destruyamos
destruir,ir,des,d,es,tru,null,null,0,1,0,yáis,1,1,destruyáis
destruir,ir,des,d,es,tru,null,null,0,1,0,yan,1,1,destruyan
destruir,ir,des,d,es,tru,null,null,1,1,0,yera,1,1,destruyera
destruir,ir,des,d,es,tru,null,null,1,1,0,yeras,1,1,destruyeras
destruir,ir,des,d,es,tru,null,null,1,1,0,yera,1,1,destruyera
destruir,ir,des,d,es,tru,null,null,1,1,0,yéramos,1,1,destruyéramos
destruir,ir,des,d,es,tru,null,null,1,1,0,yerais,1,1,destruyerais
destruir,ir,des,d,es,tru,null,null,1,1,0,yeran,1,1,destruyeran
destruir,ir,des,d,es,tru,null,null,3,1,0,yere,1,1,destruyere
destruir,ir,des,d,es,tru,null,null,3,1,0,yeres,1,1,destruyeres
destruir,ir,des,d,es,tru,null,null,3,1,0,yere,1,1,destruyere
destruir,ir,des,d,es,tru,null,null,3,1,0,yéremos,1,1,destruyéremos
destruir,ir,des,d,es,tru,null,null,3,1,0,yereis,1,1,destruyereis
destruir,ir,des,d,es,tru,null,null,3,1,0,yeren,1,1,destruyeren
destruir,ir,des,d,es,tru,null,null,0,2,-,?,0,null,-
destruir,ir,des,d,es,tru,null,null,0,2,0,ye,1,1,destruye
destruir,ir,des,d,es,tru,null,null,0,2,0,ya,1,1,destruya
destruir,ir,des,d,es,tru,null,null,0,2,0,yamos,1,1,destruyamos
destruir,ir,des,d,es,tru,null,null,0,2,0,id,0,1,destruid
destruir,ir,des,d,es,tru,null,null,0,2,0,yan,1,1,destruyan
detectar,ar,tec,t,ec,t,null,null,0,0,0,o,0,1,detecto
detectar,ar,tec,t,ec,t,null,null,0,0,0,as,0,1,detectas
detectar,ar,tec,t,ec,t,null,null,0,0,0,a,0,1,detecta
detectar,ar,tec,t,ec,t,null,null,0,0,0,amos,1,1,detectamos
detectar,ar,tec,t,ec,t,null,null,0,0,0,áis,0,1,detectáis
detectar,ar,tec,t,ec,t,null,null,0,0,0,an,0,1,detectan
detectar,ar,tec,t,ec,t,null,null,1,0,0,aba,1,1,detectaba
detectar,ar,tec,t,ec,t,null,null,1,0,0,abas,1,1,detectabas
detectar,ar,tec,t,ec,t,null,null,1,0,0,aba,1,1,detectaba
detectar,ar,tec,t,ec,t,null,null,1,0,0,ábamos,1,1,detectábamos
detectar,ar,tec,t,ec,t,null,null,1,0,0,abais,1,1,detectabais
detectar,ar,tec,t,ec,t,null,null,1,0,0,aban,1,1,detectaban
detectar,ar,tec,t,ec,t,null,null,2,0,0,é,0,1,detecté
detectar,ar,tec,t,ec,t,null,null,2,0,0,aste,1,1,detectaste
detectar,ar,tec,t,ec,t,null,null,2,0,0,ó,0,1,detectó
detectar,ar,tec,t,ec,t,null,null,2,0,0,amos,1,1,detectamos
detectar,ar,tec,t,ec,t,null,null,2,0,0,asteis,1,1,detectasteis
detectar,ar,tec,t,ec,t,null,null,2,0,0,aron,1,1,detectaron
detectar,ar,tec,t,ec,t,null,null,3,0,0,aré,1,1,detectaré
detectar,ar,tec,t,ec,t,null,null,3,0,0,arás,1,1,detectarás
detectar,ar,tec,t,ec,t,null,null,3,0,0,ará,1,1,detectará
detectar,ar,tec,t,ec,t,null,null,3,0,0,aremos,1,1,detectaremos
detectar,ar,tec,t,ec,t,null,null,3,0,0,aréis,1,1,detectaréis
detectar,ar,tec,t,ec,t,null,null,3,0,0,arán,1,1,detectarán
detectar,ar,tec,t,ec,t,null,null,4,0,0,aría,1,1,detectaría
detectar,ar,tec,t,ec,t,null,null,4,0,0,arías,1,1,detectarías
detectar,ar,tec,t,ec,t,null,null,4,0,0,aría,1,1,detectaría
detectar,ar,tec,t,ec,t,null,null,4,0,0,aríamos,1,1,detectaríamos
detectar,ar,tec,t,ec,t,null,null,4,0,0,aríais,1,1,detectaríais
detectar,ar,tec,t,ec,t,null,null,4,0,0,arían,1,1,detectarían
detectar,ar,tec,t,ec,t,null,null,0,1,0,e,0,1,detecte
detectar,ar,tec,t,ec,t,null,null,0,1,0,es,0,1,detectes
detectar,ar,tec,t,ec,t,null,null,0,1,0,e,0,1,detecte
detectar,ar,tec,t,ec,t,null,null,0,1,0,emos,1,1,detectemos
detectar,ar,tec,t,ec,t,null,null,0,1,0,éis,0,1,detectéis
detectar,ar,tec,t,ec,t,null,null,0,1,0,en,0,1,detecten
detectar,ar,tec,t,ec,t,null,null,1,1,0,ara,1,1,detectara
detectar,ar,tec,t,ec,t,null,null,1,1,0,aras,1,1,detectaras
detectar,ar,tec,t,ec,t,null,null,1,1,0,ara,1,1,detectara
detectar,ar,tec,t,ec,t,null,null,1,1,0,áramos,1,1,detectáramos
detectar,ar,tec,t,ec,t,null,null,1,1,0,arais,1,1,detectarais
detectar,ar,tec,t,ec,t,null,null,1,1,0,aran,1,1,detectaran
detectar,ar,tec,t,ec,t,null,null,3,1,0,are,1,1,detectare
detectar,ar,tec,t,ec,t,null,null,3,1,0,ares,1,1,detectares
detectar,ar,tec,t,ec,t,null,null,3,1,0,are,1,1,detectare
detectar,ar,tec,t,ec,t,null,null,3,1,0,áremos,1,1,detectáremos
detectar,ar,tec,t,ec,t,null,null,3,1,0,areis,1,1,detectareis
detectar,ar,tec,t,ec,t,null,null,3,1,0,aren,1,1,detectaren
detectar,ar,tec,t,ec,t,null,null,0,2,-,?,0,null,-
detectar,ar,tec,t,ec,t,null,null,0,2,0,a,0,1,detecta
detectar,ar,tec,t,ec,t,null,null,0,2,0,e,0,1,detecte
detectar,ar,tec,t,ec,t,null,null,0,2,0,emos,1,1,detectemos
detectar,ar,tec,t,ec,t,null,null,0,2,0,ad,0,1,detectad
detectar,ar,tec,t,ec,t,null,null,0,2,0,en,0,1,detecten
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,o,0,1,desarrollo
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,as,0,1,desarrollas
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,a,0,1,desarrolla
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,amos,1,1,desarrollamos
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,áis,0,1,desarrolláis
desarrollar,ar,rro,r,ro,ll,null,null,0,0,0,an,0,1,desarrollan
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,aba,1,1,desarrollaba
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,abas,1,1,desarrollabas
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,aba,1,1,desarrollaba
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,ábamos,1,1,desarrollábamos
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,abais,1,1,desarrollabais
desarrollar,ar,rro,r,ro,ll,null,null,1,0,0,aban,1,1,desarrollaban
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,é,0,1,desarrollé
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,aste,1,1,desarrollaste
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,ó,0,1,desarrolló
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,amos,1,1,desarrollamos
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,asteis,1,1,desarrollasteis
desarrollar,ar,rro,r,ro,ll,null,null,2,0,0,aron,1,1,desarrollaron
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,aré,1,1,desarrollaré
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,arás,1,1,desarrollarás
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,ará,1,1,desarrollará
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,aremos,1,1,desarrollaremos
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,aréis,1,1,desarrollaréis
desarrollar,ar,rro,r,ro,ll,null,null,3,0,0,arán,1,1,desarrollarán
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,aría,1,1,desarrollaría
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,arías,1,1,desarrollarías
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,aría,1,1,desarrollaría
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,aríamos,1,1,desarrollaríamos
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,aríais,1,1,desarrollaríais
desarrollar,ar,rro,r,ro,ll,null,null,4,0,0,arían,1,1,desarrollarían
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,e,0,1,desarrolle
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,es,0,1,desarrolles
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,e,0,1,desarrolle
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,emos,1,1,desarrollemos
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,éis,0,1,desarrolléis
desarrollar,ar,rro,r,ro,ll,null,null,0,1,0,en,0,1,desarrollen
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,ara,1,1,desarrollara
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,aras,1,1,desarrollaras
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,ara,1,1,desarrollara
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,áramos,1,1,desarrolláramos
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,arais,1,1,desarrollarais
desarrollar,ar,rro,r,ro,ll,null,null,1,1,0,aran,1,1,desarrollaran
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,are,1,1,desarrollare
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,ares,1,1,desarrollares
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,are,1,1,desarrollare
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,áremos,1,1,desarrolláremos
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,areis,1,1,desarrollareis
desarrollar,ar,rro,r,ro,ll,null,null,3,1,0,aren,1,1,desarrollaren
desarrollar,ar,rro,r,ro,ll,null,null,0,2,-,?,0,null,-
desarrollar,ar,rro,r,ro,ll,null,null,0,2,0,a,0,1,desarrolla
desarrollar,ar,rro,r,ro,ll,null,null,0,2,0,e,0,1,desarrolle
desarrollar,ar,rro,r,ro,ll,null,null,0,2,0,emos,1,1,desarrollemos
desarrollar,ar,rro,r,ro,ll,null,null,0,2,0,ad,0,1,desarrollad
desarrollar,ar,rro,r,ro,ll,null,null,0,2,0,en,0,1,desarrollen
restar,ar,res,r,es,t,null,null,0,0,0,o,0,1,resto
restar,ar,res,r,es,t,null,null,0,0,0,as,0,1,restas
restar,ar,res,r,es,t,null,null,0,0,0,a,0,1,resta
restar,ar,res,r,es,t,null,null,0,0,0,amos,1,1,restamos
restar,ar,res,r,es,t,null,null,0,0,0,áis,0,1,restáis
restar,ar,res,r,es,t,null,null,0,0,0,an,0,1,restan
restar,ar,res,r,es,t,null,null,1,0,0,aba,1,1,restaba
restar,ar,res,r,es,t,null,null,1,0,0,abas,1,1,restabas
restar,ar,res,r,es,t,null,null,1,0,0,aba,1,1,restaba
restar,ar,res,r,es,t,null,null,1,0,0,ábamos,1,1,restábamos
restar,ar,res,r,es,t,null,null,1,0,0,abais,1,1,restabais
restar,ar,res,r,es,t,null,null,1,0,0,aban,1,1,restaban
restar,ar,res,r,es,t,null,null,2,0,0,é,0,1,resté
restar,ar,res,r,es,t,null,null,2,0,0,aste,1,1,restaste
restar,ar,res,r,es,t,null,null,2,0,0,ó,0,1,restó
restar,ar,res,r,es,t,null,null,2,0,0,amos,1,1,restamos
restar,ar,res,r,es,t,null,null,2,0,0,asteis,1,1,restasteis
restar,ar,res,r,es,t,null,null,2,0,0,aron,1,1,restaron
restar,ar,res,r,es,t,null,null,3,0,0,aré,1,1,restaré
restar,ar,res,r,es,t,null,null,3,0,0,arás,1,1,restarás
restar,ar,res,r,es,t,null,null,3,0,0,ará,1,1,restará
restar,ar,res,r,es,t,null,null,3,0,0,aremos,1,1,restaremos
restar,ar,res,r,es,t,null,null,3,0,0,aréis,1,1,restaréis
restar,ar,res,r,es,t,null,null,3,0,0,arán,1,1,restarán
restar,ar,res,r,es,t,null,null,4,0,0,aría,1,1,restaría
restar,ar,res,r,es,t,null,null,4,0,0,arías,1,1,restarías
restar,ar,res,r,es,t,null,null,4,0,0,aría,1,1,restaría
restar,ar,res,r,es,t,null,null,4,0,0,aríamos,1,1,restaríamos
restar,ar,res,r,es,t,null,null,4,0,0,aríais,1,1,restaríais
restar,ar,res,r,es,t,null,null,4,0,0,arían,1,1,restarían
restar,ar,res,r,es,t,null,null,0,1,0,e,0,1,reste
restar,ar,res,r,es,t,null,null,0,1,0,es,0,1,restes
restar,ar,res,r,es,t,null,null,0,1,0,e,0,1,reste
restar,ar,res,r,es,t,null,null,0,1,0,emos,1,1,restemos
restar,ar,res,r,es,t,null,null,0,1,0,éis,0,1,restéis
restar,ar,res,r,es,t,null,null,0,1,0,en,0,1,resten
restar,ar,res,r,es,t,null,null,1,1,0,ara,1,1,restara
restar,ar,res,r,es,t,null,null,1,1,0,aras,1,1,restaras
restar,ar,res,r,es,t,null,null,1,1,0,ara,1,1,restara
restar,ar,res,r,es,t,null,null,1,1,0,áramos,1,1,restáramos
restar,ar,res,r,es,t,null,null,1,1,0,arais,1,1,restarais
restar,ar,res,r,es,t,null,null,1,1,0,aran,1,1,restaran
restar,ar,res,r,es,t,null,null,3,1,0,are,1,1,restare
restar,ar,res,r,es,t,null,null,3,1,0,ares,1,1,restares
restar,ar,res,r,es,t,null,null,3,1,0,are,1,1,restare
restar,ar,res,r,es,t,null,null,3,1,0,áremos,1,1,restáremos
restar,ar,res,r,es,t,null,null,3,1,0,areis,1,1,restareis
restar,ar,res,r,es,t,null,null,3,1,0,aren,1,1,restaren
restar,ar,res,r,es,t,null,null,0,2,-,?,0,null,-
restar,ar,res,r,es,t,null,null,0,2,0,a,0,1,resta
restar,ar,res,r,es,t,null,null,0,2,0,e,0,1,reste
restar,ar,res,r,es,t,null,null,0,2,0,emos,1,1,restemos
restar,ar,res,r,es,t,null,null,0,2,0,ad,0,1,restad
restar,ar,res,r,es,t,null,null,0,2,0,en,0,1,resten
desaparecer,er,re,NULL,re,c,null,null,0,0,rez,o,1,1,desaparezco
desaparecer,er,re,NULL,re,c,null,null,0,0,0,es,0,1,desapareces
desaparecer,er,re,NULL,re,c,null,null,0,0,0,e,0,1,desaparece
desaparecer,er,re,NULL,re,c,null,null,0,0,0,emos,1,1,desaparecemos
desaparecer,er,re,NULL,re,c,null,null,0,0,0,éis,0,1,desaparecéis
desaparecer,er,re,NULL,re,c,null,null,0,0,0,en,0,1,desaparecen
desaparecer,er,re,NULL,re,c,null,null,1,0,0,ía,1,1,desaparecía
desaparecer,er,re,NULL,re,c,null,null,1,0,0,ías,1,1,desaparecías
desaparecer,er,re,NULL,re,c,null,null,1,0,0,ía,1,1,desaparecía
desaparecer,er,re,NULL,re,c,null,null,1,0,0,íamos,1,1,desaparecíamos
desaparecer,er,re,NULL,re,c,null,null,1,0,0,íais,1,1,desaparecíais
desaparecer,er,re,NULL,re,c,null,null,1,0,0,ían,1,1,desaparecían
desaparecer,er,re,NULL,re,c,null,null,2,0,0,í,0,1,desaparecí
desaparecer,er,re,NULL,re,c,null,null,2,0,0,iste,1,1,desapareciste
desaparecer,er,re,NULL,re,c,null,null,2,0,0,ió,0,1,desapareció
desaparecer,er,re,NULL,re,c,null,null,2,0,0,imos,1,1,desaparecimos
desaparecer,er,re,NULL,re,c,null,null,2,0,0,isteis,1,1,desaparecisteis
desaparecer,er,re,NULL,re,c,null,null,2,0,0,ieron,1,1,desaparecieron
desaparecer,er,re,NULL,re,c,null,null,3,0,0,eré,1,1,desapareceré
desaparecer,er,re,NULL,re,c,null,null,3,0,0,erás,1,1,desaparecerás
desaparecer,er,re,NULL,re,c,null,null,3,0,0,erá,1,1,desaparecerá
desaparecer,er,re,NULL,re,c,null,null,3,0,0,eremos,0,1,desapareceremos
desaparecer,er,re,NULL,re,c,null,null,3,0,0,eréis,1,1,desapareceréis
desaparecer,er,re,NULL,re,c,null,null,3,0,0,erán,1,1,desaparecerán
desaparecer,er,re,NULL,re,c,null,null,4,0,0,ería,1,1,desaparecería
desaparecer,er,re,NULL,re,c,null,null,4,0,0,erías,1,1,desaparecerías
desaparecer,er,re,NULL,re,c,null,null,4,0,0,ería,1,1,desaparecería
desaparecer,er,re,NULL,re,c,null,null,4,0,0,eríamos,1,1,desapareceríamos
desaparecer,er,re,NULL,re,c,null,null,4,0,0,eríais,1,1,desapareceríais
desaparecer,er,re,NULL,re,c,null,null,4,0,0,erían,1,1,desaparecerían
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,a,1,1,desaparezca
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,as,1,1,desaparezcas
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,a,1,1,desaparezca
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,amos,1,1,desaparezcamos
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,áis,1,1,desaparezcáis
desaparecer,er,re,NULL,re,c,null,null,0,1,rez,an,1,1,desaparezcan
desaparecer,er,re,NULL,re,c,null,null,1,1,0,iera,1,1,desapareciera
desaparecer,er,re,NULL,re,c,null,null,1,1,0,ieras,1,1,desaparecieras
desaparecer,er,re,NULL,re,c,null,null,1,1,0,iera,1,1,desapareciera
desaparecer,er,re,NULL,re,c,null,null,1,1,0,iéramos,1,1,desapareciéramos
desaparecer,er,re,NULL,re,c,null,null,1,1,0,ierais,1,1,desaparecierais
desaparecer,er,re,NULL,re,c,null,null,1,1,0,ieran,1,1,desaparecieran
desaparecer,er,re,NULL,re,c,null,null,3,1,0,iere,1,1,desapareciere
desaparecer,er,re,NULL,re,c,null,null,3,1,0,ieres,1,1,desaparecieres
desaparecer,er,re,NULL,re,c,null,null,3,1,0,iere,1,1,desapareciere
desaparecer,er,re,NULL,re,c,null,null,3,1,0,iéremos,0,1,desapareciéremos
desaparecer,er,re,NULL,re,c,null,null,3,1,0,iereis,1,1,desapareciereis
desaparecer,er,re,NULL,re,c,null,null,3,1,0,ieren,1,1,desaparecieren
desaparecer,er,re,NULL,re,c,null,null,0,2,-,?,0,null,-
desaparecer,er,re,NULL,re,c,null,null,0,2,0,e,0,1,desaparece
desaparecer,er,re,NULL,re,c,null,null,0,2,rez,a,1,1,desaparezca
desaparecer,er,re,NULL,re,c,null,null,0,2,rez,amos,1,1,desaparezcamos
desaparecer,er,re,NULL,re,c,null,null,0,2,0,ed,0,1,desapareced
desaparecer,er,re,NULL,re,c,null,null,0,2,rez,an,1,1,desaparezcan
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,o,0,1,descubro
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,es,0,1,descubres
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,e,0,1,descubre
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,imos,1,1,descubrimos
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,ís,0,1,descubrís
descubrir,ir,cu,NULL,cu,br,null,null,0,0,0,en,0,1,descubren
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,ía,1,1,descubría
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,ías,1,1,descubrías
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,ía,1,1,descubría
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,íamos,1,1,descubríamos
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,íais,1,1,descubríais
descubrir,ir,cu,NULL,cu,br,null,null,1,0,0,ían,1,1,descubrían
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,í,0,1,descubrí
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,iste,1,1,descubriste
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,ió,0,1,descubrió
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,imos,1,1,descubrimos
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,isteis,1,1,descubristeis
descubrir,ir,cu,NULL,cu,br,null,null,2,0,0,ieron,1,1,descubrieron
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,iré,1,1,descubriré
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,irás,1,1,descubrirás
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,irá,1,1,descubrirá
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,iremos,1,1,descubriremos
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,iréis,1,1,descubriréis
descubrir,ir,cu,NULL,cu,br,null,null,3,0,0,irán,1,1,descubrirán
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,iría,1,1,descubriría
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,irías,1,1,descubrirías
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,iría,1,1,descubriría
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,iríamos,1,1,descubriríamos
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,iríais,1,1,descubriríais
descubrir,ir,cu,NULL,cu,br,null,null,4,0,0,irían,1,1,descubrirían
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,a,0,1,descubra
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,as,0,1,descubras
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,a,0,1,descubra
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,amos,1,1,descubramos
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,áis,0,1,descubráis
descubrir,ir,cu,NULL,cu,br,null,null,0,1,0,an,0,1,descubran
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,iera,1,1,descubriera
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,ieras,1,1,descubrieras
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,iera,1,1,descubriera
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,iéramos,1,1,descubriéramos
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,ierais,1,1,descubrierais
descubrir,ir,cu,NULL,cu,br,null,null,1,1,0,ieran,1,1,descubrieran
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,iere,1,1,descubriere
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,ieres,1,1,descubrieres
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,iere,1,1,descubriere
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,iéremos,1,1,descubriéremos
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,iereis,1,1,descubriereis
descubrir,ir,cu,NULL,cu,br,null,null,3,1,0,ieren,1,1,descubrieren
descubrir,ir,cu,NULL,cu,br,null,null,0,2,-,?,0,null,-
descubrir,ir,cu,NULL,cu,br,null,null,0,2,0,e,0,1,descubre
descubrir,ir,cu,NULL,cu,br,null,null,0,2,0,a,0,1,descubra
descubrir,ir,cu,NULL,cu,br,null,null,0,2,0,amos,1,1,descubramos
descubrir,ir,cu,NULL,cu,br,null,null,0,2,0,id,0,1,descubrid
descubrir,ir,cu,NULL,cu,br,null,null,0,2,0,an,0,1,descubran
disgustar,ar,gus,g,us,t,null,null,0,0,0,o,0,1,disgusto
disgustar,ar,gus,g,us,t,null,null,0,0,0,as,0,1,disgustas
disgustar,ar,gus,g,us,t,null,null,0,0,0,a,0,1,disgusta
disgustar,ar,gus,g,us,t,null,null,0,0,0,amos,1,1,disgustamos
disgustar,ar,gus,g,us,t,null,null,0,0,0,áis,0,1,disgustáis
disgustar,ar,gus,g,us,t,null,null,0,0,0,an,0,1,disgustan
disgustar,ar,gus,g,us,t,null,null,1,0,0,aba,1,1,disgustaba
disgustar,ar,gus,g,us,t,null,null,1,0,0,abas,1,1,disgustabas
disgustar,ar,gus,g,us,t,null,null,1,0,0,aba,1,1,disgustaba
disgustar,ar,gus,g,us,t,null,null,1,0,0,ábamos,1,1,disgustábamos
disgustar,ar,gus,g,us,t,null,null,1,0,0,abais,1,1,disgustabais
disgustar,ar,gus,g,us,t,null,null,1,0,0,aban,1,1,disgustaban
disgustar,ar,gus,g,us,t,null,null,2,0,0,é,0,1,disgusté
disgustar,ar,gus,g,us,t,null,null,2,0,0,aste,1,1,disgustaste
disgustar,ar,gus,g,us,t,null,null,2,0,0,ó,0,1,disgustó
disgustar,ar,gus,g,us,t,null,null,2,0,0,amos,1,1,disgustamos
disgustar,ar,gus,g,us,t,null,null,2,0,0,asteis,1,1,disgustasteis
disgustar,ar,gus,g,us,t,null,null,2,0,0,aron,1,1,disgustaron
disgustar,ar,gus,g,us,t,null,null,3,0,0,aré,1,1,disgustaré
disgustar,ar,gus,g,us,t,null,null,3,0,0,arás,1,1,disgustarás
disgustar,ar,gus,g,us,t,null,null,3,0,0,ará,1,1,disgustará
disgustar,ar,gus,g,us,t,null,null,3,0,0,aremos,1,1,disgustaremos
disgustar,ar,gus,g,us,t,null,null,3,0,0,aréis,1,1,disgustaréis
disgustar,ar,gus,g,us,t,null,null,3,0,0,arán,1,1,disgustarán
disgustar,ar,gus,g,us,t,null,null,4,0,0,aría,1,1,disgustaría
disgustar,ar,gus,g,us,t,null,null,4,0,0,arías,1,1,disgustarías
disgustar,ar,gus,g,us,t,null,null,4,0,0,aría,1,1,disgustaría
disgustar,ar,gus,g,us,t,null,null,4,0,0,aríamos,1,1,disgustaríamos
disgustar,ar,gus,g,us,t,null,null,4,0,0,aríais,1,1,disgustaríais
disgustar,ar,gus,g,us,t,null,null,4,0,0,arían,1,1,disgustarían
disgustar,ar,gus,g,us,t,null,null,0,1,0,e,0,1,disguste
disgustar,ar,gus,g,us,t,null,null,0,1,0,es,0,1,disgustes
disgustar,ar,gus,g,us,t,null,null,0,1,0,e,0,1,disguste
disgustar,ar,gus,g,us,t,null,null,0,1,0,emos,1,1,disgustemos
disgustar,ar,gus,g,us,t,null,null,0,1,0,éis,0,1,disgustéis
disgustar,ar,gus,g,us,t,null,null,0,1,0,en,0,1,disgusten
disgustar,ar,gus,g,us,t,null,null,1,1,0,ara,1,1,disgustara
disgustar,ar,gus,g,us,t,null,null,1,1,0,aras,1,1,disgustaras
disgustar,ar,gus,g,us,t,null,null,1,1,0,ara,1,1,disgustara
disgustar,ar,gus,g,us,t,null,null,1,1,0,áramos,1,1,disgustáramos
disgustar,ar,gus,g,us,t,null,null,1,1,0,arais,1,1,disgustarais
disgustar,ar,gus,g,us,t,null,null,1,1,0,aran,1,1,disgustaran
